timestamp,day_of_year,minute_of_day,location_index,original_address,demand,order_id
1725379140,247,1289,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6148753597
1725379380,247,1293,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6148290969
1725379620,247,1297,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6139655209
1725379800,247,1300,3,"Aura Pizzas, Sector 4, Delhi NCR",3,6149443339
1725379860,247,1301,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6149741531
1725379860,247,1301,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6145832916
1725380400,247,1310,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6148985556
1725380400,247,1310,21,"Swaad, Sector 4, Delhi NCR",1,6150183759
1725380520,247,1312,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6150034246
1725380640,247,1314,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6148499432
1725381000,247,1320,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6150102906
1725381720,247,1332,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6148256247
1725382320,247,1342,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6149351158
1725383700,247,1365,20,"Swaad, Sector 135, Delhi NCR",1,6142692951
1725383700,247,1365,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6148538274
1725384120,247,1372,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6148636645
1725384180,247,1373,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6140695020
1725384660,247,1381,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6148122985
1725385920,247,1402,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6149950177
1725386340,247,1409,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6149298141
1725387060,247,1421,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6150656830
1725387060,247,1421,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6148674541
1725389220,248,17,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6136926473
1725389580,248,23,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6148095258
1725391860,248,61,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6145870624
1725392040,248,64,21,"Swaad, Sector 4, Delhi NCR",1,6149979442
1725392040,248,64,21,"Swaad, Sector 4, Delhi NCR",2,6145994013
1725392700,248,75,21,"Swaad, Sector 4, Delhi NCR",2,6145306142
1725392820,248,77,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",3,6145542847
1725393600,248,90,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6147356060
1725395460,248,121,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6149804544
1725396960,248,146,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6148406709
1725400020,248,197,21,"Swaad, Sector 4, Delhi NCR",1,6146697877
1725402000,248,230,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6149170811
1725428340,248,669,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6140458090
1725428520,248,672,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6145515643
1725430920,248,712,18,"Swaad, DLF Phase 1, Delhi NCR",2,6148322817
1725430980,248,713,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6143383996
1725430980,248,713,20,"Swaad, Sector 135, Delhi NCR",4,6143494285
1725431040,248,714,20,"Swaad, Sector 135, Delhi NCR",2,6149821860
1725431220,248,717,21,"Swaad, Sector 4, Delhi NCR",2,6150238934
1725431340,248,719,21,"Swaad, Sector 4, Delhi NCR",2,6148529759
1725431520,248,722,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6143299726
1725432120,248,732,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6144748788
1725432360,248,736,21,"Swaad, Sector 4, Delhi NCR",2,6147557942
1725432420,248,737,21,"Swaad, Sector 4, Delhi NCR",6,6143948696
1725432660,248,741,18,"Swaad, DLF Phase 1, Delhi NCR",2,6145052165
1725432780,248,743,21,"Swaad, Sector 4, Delhi NCR",1,6150898091
1725432900,248,745,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6150206967
1725433500,248,755,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6145029688
1725433500,248,755,21,"Swaad, Sector 4, Delhi NCR",2,6149415596
1725433800,248,760,21,"Swaad, Sector 4, Delhi NCR",2,6150311284
1725434280,248,768,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6129754839
1725434460,248,771,18,"Swaad, DLF Phase 1, Delhi NCR",2,6148958389
1725434640,248,774,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6146530247
1725435240,248,784,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6139276970
1725435720,248,792,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6120064321
1725435900,248,795,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6147280588
1725436320,248,802,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6150530192
1725436560,248,806,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151212614
1725437460,248,821,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151184755
1725438360,248,836,21,"Swaad, Sector 4, Delhi NCR",2,6147899210
1725438900,248,845,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6148032286
1725441600,248,890,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151542918
1725441960,248,896,21,"Swaad, Sector 4, Delhi NCR",2,6148163639
1725442080,248,898,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6148187356
1725442140,248,899,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6148966709
1725443100,248,915,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6150685362
1725443460,248,921,21,"Swaad, Sector 4, Delhi NCR",2,6146094951
1725443760,248,926,21,"Swaad, Sector 4, Delhi NCR",2,6146106285
1725445320,248,952,21,"Swaad, Sector 4, Delhi NCR",2,6143779367
1725445680,248,958,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6137759430
1725446280,248,968,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6143031049
1725446640,248,974,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6150862881
1725448140,248,999,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6124094196
1725448320,248,1002,21,"Swaad, Sector 4, Delhi NCR",4,6151773822
1725448560,248,1006,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6142542206
1725449520,248,1022,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6143011766
1725450000,248,1030,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6149660907
1725450060,248,1031,20,"Swaad, Sector 135, Delhi NCR",2,6134590968
1725450120,248,1032,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",8,6148946223
1725452280,248,1068,18,"Swaad, DLF Phase 1, Delhi NCR",1,6146748184
1725452820,248,1077,20,"Swaad, Sector 135, Delhi NCR",2,6145766318
1725453660,248,1091,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6151921371
1725453780,248,1093,21,"Swaad, Sector 4, Delhi NCR",4,6130555847
1725453960,248,1096,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6149580829
1725454560,248,1106,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6147700876
1725454680,248,1108,21,"Swaad, Sector 4, Delhi NCR",2,6146853616
1725454860,248,1111,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6144240421
1725454860,248,1111,18,"Swaad, DLF Phase 1, Delhi NCR",2,6150109902
1725455160,248,1116,21,"Swaad, Sector 4, Delhi NCR",2,6146212039
1725455820,248,1127,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6141955190
1725455880,248,1128,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6151075924
1725455940,248,1129,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6148497668
1725455940,248,1129,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6152129793
1725456120,248,1132,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6152099460
1725456840,248,1144,20,"Swaad, Sector 135, Delhi NCR",2,6141558912
1725456900,248,1145,18,"Swaad, DLF Phase 1, Delhi NCR",3,6143375895
1725456960,248,1146,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6148410281
1725457020,248,1147,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6146981646
1725457320,248,1152,21,"Swaad, Sector 4, Delhi NCR",5,6143017232
1725457380,248,1153,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151615623
1725457560,248,1156,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6149979575
1725457680,248,1158,18,"Swaad, DLF Phase 1, Delhi NCR",4,6149635152
1725458640,248,1174,18,"Swaad, DLF Phase 1, Delhi NCR",4,6150828992
1725458760,248,1176,20,"Swaad, Sector 135, Delhi NCR",4,6147191081
1725459000,248,1180,21,"Swaad, Sector 4, Delhi NCR",2,6145028896
1725459300,248,1185,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",3,6152057401
1725459540,248,1189,21,"Swaad, Sector 4, Delhi NCR",4,6152451484
1725459660,248,1191,20,"Swaad, Sector 135, Delhi NCR",2,6149665246
1725459900,248,1195,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6147752319
1725460620,248,1207,18,"Swaad, DLF Phase 1, Delhi NCR",2,6150473400
1725460680,248,1208,18,"Swaad, DLF Phase 1, Delhi NCR",1,6149442844
1725460860,248,1211,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6150303834
1725460920,248,1212,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151905669
1725461100,248,1215,21,"Swaad, Sector 4, Delhi NCR",2,6145952899
1725461160,248,1216,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6145211525
1725461220,248,1217,21,"Swaad, Sector 4, Delhi NCR",2,6151551465
1725461400,248,1220,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",8,6152103927
1725461400,248,1220,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6137335800
1725461400,248,1220,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6145971901
1725461520,248,1222,20,"Swaad, Sector 135, Delhi NCR",2,6150701935
1725461580,248,1223,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6148975344
1725461640,248,1224,2,"Aura Pizzas, Sector 135, Delhi NCR",3,6149328487
1725461820,248,1227,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151411937
1725461820,248,1227,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6147134816
1725461940,248,1229,20,"Swaad, Sector 135, Delhi NCR",2,6151958791
1725462960,248,1246,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6150313357
1725463080,248,1248,21,"Swaad, Sector 4, Delhi NCR",2,6147529218
1725463320,248,1252,21,"Swaad, Sector 4, Delhi NCR",2,6125480550
1725463560,248,1256,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6152031764
1725463740,248,1259,21,"Swaad, Sector 4, Delhi NCR",2,6152604746
1725464340,248,1269,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6151857253
1725464520,248,1272,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",2,6151325180
1725464580,248,1273,21,"Swaad, Sector 4, Delhi NCR",4,6147352865
1725464580,248,1273,18,"Swaad, DLF Phase 1, Delhi NCR",2,6150996658
1725464640,248,1274,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6149407185
1725464760,248,1276,21,"Swaad, Sector 4, Delhi NCR",2,6150575094
1725465060,248,1281,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6151503349
1725465060,248,1281,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6152360680
1725465240,248,1284,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6145841051
1725465300,248,1285,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6152492022
1725465600,248,1290,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6150484698
1725466020,248,1297,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6149395754
1725466140,248,1299,21,"Swaad, Sector 4, Delhi NCR",2,6148317461
1725466440,248,1304,21,"Swaad, Sector 4, Delhi NCR",2,6147223342
1725466440,248,1304,21,"Swaad, Sector 4, Delhi NCR",2,6146517611
1725466560,248,1306,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6152991085
1725466740,248,1309,21,"Swaad, Sector 4, Delhi NCR",2,6147952636
1725466740,248,1309,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6136233017
1725466920,248,1312,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6150826612
1725467160,248,1316,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6150606006
1725467520,248,1322,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6132905833
1725467700,248,1325,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6144995554
1725467880,248,1328,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151479415
1725468000,248,1330,18,"Swaad, DLF Phase 1, Delhi NCR",2,6151354140
1725468120,248,1332,21,"Swaad, Sector 4, Delhi NCR",2,6149007950
1725468300,248,1335,18,"Swaad, DLF Phase 1, Delhi NCR",2,6146842240
1725468360,248,1336,21,"Swaad, Sector 4, Delhi NCR",2,6151947675
1725468540,248,1339,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6140038482
1725468720,248,1342,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151110701
1725468840,248,1344,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6147645546
1725468900,248,1345,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6149989544
1725469080,248,1348,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151068357
1725469140,248,1349,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",6,6151789684
1725469440,248,1354,21,"Swaad, Sector 4, Delhi NCR",2,6145781285
1725469860,248,1361,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",4,6153049929
1725469920,248,1362,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6144522087
1725470460,248,1371,21,"Swaad, Sector 4, Delhi NCR",2,6151566063
1725470640,248,1374,3,"Aura Pizzas, Sector 4, Delhi NCR",3,6151576246
1725471360,248,1386,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6143729932
1725471540,248,1389,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6149205040
1725472380,248,1403,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6152157124
1725472620,248,1407,21,"Swaad, Sector 4, Delhi NCR",2,6148418552
1725472860,248,1411,21,"Swaad, Sector 4, Delhi NCR",2,6151170863
1725473520,248,1422,21,"Swaad, Sector 4, Delhi NCR",2,6151765091
1725474060,248,1431,20,"Swaad, Sector 135, Delhi NCR",2,6151024451
1725474300,248,1435,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6145948765
1725474960,249,6,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6149691499
1725475140,249,9,18,"Swaad, DLF Phase 1, Delhi NCR",2,6150410081
1725475380,249,13,21,"Swaad, Sector 4, Delhi NCR",2,6153295379
1725475440,249,14,21,"Swaad, Sector 4, Delhi NCR",2,6149384788
1725475860,249,21,21,"Swaad, Sector 4, Delhi NCR",4,6153460436
1725475920,249,22,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6149092297
1725476100,249,25,21,"Swaad, Sector 4, Delhi NCR",2,6145885503
1725476640,249,34,26,"Tandoori Junction, Sector 4, Delhi NCR",1,6150499368
1725476880,249,38,21,"Swaad, Sector 4, Delhi NCR",2,6145930056
1725477120,249,42,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6150003009
1725478260,249,61,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151166642
1725478860,249,71,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6153085673
1725479040,249,74,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6151866808
1725479160,249,76,21,"Swaad, Sector 4, Delhi NCR",2,6146501186
1725479520,249,82,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6144728572
1725479580,249,83,21,"Swaad, Sector 4, Delhi NCR",2,6152649630
1725480000,249,90,21,"Swaad, Sector 4, Delhi NCR",2,6143319424
1725482040,249,124,21,"Swaad, Sector 4, Delhi NCR",2,6152587141
1725482280,249,128,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6148280541
1725482640,249,134,21,"Swaad, Sector 4, Delhi NCR",1,6145690912
1725486780,249,203,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6150970356
1725487440,249,214,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6152105277
1725515220,249,677,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6152362218
1725518100,249,725,10,"Dilli Burger Adda, Sector 4, Delhi NCR",1,6152134405
1725519300,249,745,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6130393740
1725519420,249,747,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6149463775
1725522540,249,799,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6150009171
1725525600,249,850,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6147262832
1725527640,249,884,20,"Swaad, Sector 135, Delhi NCR",1,6150030850
1725529140,249,909,18,"Swaad, DLF Phase 1, Delhi NCR",2,6127509959
1725530700,249,935,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6152222829
1725532980,249,973,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6145150054
1725533520,249,982,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6149657004
1725533940,249,989,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6145664475
1725534060,249,991,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6153344387
1725534060,249,991,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6151353772
1725534360,249,996,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6142212551
1725534360,249,996,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6143043026
1725534660,249,1001,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6146067432
1725536520,249,1032,20,"Swaad, Sector 135, Delhi NCR",1,6149256729
1725536640,249,1034,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6146379293
1725537720,249,1052,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6154079532
1725537780,249,1053,20,"Swaad, Sector 135, Delhi NCR",1,6147338676
1725539820,249,1087,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6148809484
1725540540,249,1099,18,"Swaad, DLF Phase 1, Delhi NCR",1,6152229861
1725541920,249,1122,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6153711178
1725541920,249,1122,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6154454759
1725542940,249,1139,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6150892954
1725543120,249,1142,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6153838131
1725543600,249,1150,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6149014724
1725544200,249,1160,21,"Swaad, Sector 4, Delhi NCR",1,6152673880
1725544260,249,1161,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6150251716
1725545700,249,1185,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6154591094
1725545880,249,1188,21,"Swaad, Sector 4, Delhi NCR",1,6151641967
1725546120,249,1192,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6149142625
1725546720,249,1202,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6154241382
1725547380,249,1213,2,"Aura Pizzas, Sector 135, Delhi NCR",3,6152830219
1725547380,249,1213,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",3,6142704348
1725547800,249,1220,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6155238797
1725548100,249,1225,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6152094047
1725548220,249,1227,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6154859579
1725548820,249,1237,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6154378250
1725549000,249,1240,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6138643839
1725549360,249,1246,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6152871387
1725549540,249,1249,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6152609932
1725549960,249,1256,21,"Swaad, Sector 4, Delhi NCR",1,6155343744
1725550260,249,1261,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6153393480
1725551040,249,1274,18,"Swaad, DLF Phase 1, Delhi NCR",1,6152262122
1725551460,249,1281,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6154206036
1725551820,249,1287,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",2,6151738129
1725552060,249,1291,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6150452575
1725552420,249,1297,18,"Swaad, DLF Phase 1, Delhi NCR",2,6147746951
1725552720,249,1302,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6154044874
1725552840,249,1304,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6155216580
1725553860,249,1321,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6153206002
1725555180,249,1343,20,"Swaad, Sector 135, Delhi NCR",3,6149843177
1725555660,249,1351,2,"Aura Pizzas, Sector 135, Delhi NCR",5,6153512757
1725556080,249,1358,2,"Aura Pizzas, Sector 135, Delhi NCR",3,6154988458
1725556320,249,1362,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6150920479
1725557100,249,1375,2,"Aura Pizzas, Sector 135, Delhi NCR",1,6154967509
1725557220,249,1377,21,"Swaad, Sector 4, Delhi NCR",1,6155319009
1725557220,249,1377,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6154572424
1725557460,249,1381,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",1,6154353342
1725557520,249,1382,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6151679585
1725557880,249,1388,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6150491884
1725558120,249,1392,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6134676060
1725558420,249,1397,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6151001017
1725558540,249,1399,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6148126536
1725559680,249,1418,4,"Aura Pizzas, Vasant Kunj, Delhi NCR",1,6153402137
1725559920,249,1422,21,"Swaad, Sector 4, Delhi NCR",2,6155286499
1725560400,249,1430,21,"Swaad, Sector 4, Delhi NCR",2,6146261091
1725561720,250,12,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6152294825
1725562860,250,31,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6147864880
1725563580,250,43,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6145345927
1725563880,250,48,21,"Swaad, Sector 4, Delhi NCR",1,6155526018
1725565200,250,70,21,"Swaad, Sector 4, Delhi NCR",1,6155965734
1725565740,250,79,8,"Dilli Burger Adda, Greater Kailash 2 (GK2), Delhi NCR",1,6146949553
1725567840,250,114,21,"Swaad, Sector 4, Delhi NCR",2,6151158050
1725568380,250,123,21,"Swaad, Sector 4, Delhi NCR",2,6150789630
1725571020,250,167,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",1,6154697130
1725571440,250,174,3,"Aura Pizzas, Sector 4, Delhi NCR",1,6154234994
1725571680,250,178,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6150382280
1725573240,250,204,21,"Swaad, Sector 4, Delhi NCR",1,6150715172
1725602280,250,688,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6156022422
1725602940,250,699,21,"Swaad, Sector 4, Delhi NCR",1,6154147762
1725603000,250,700,19,"Swaad, Greater Kailash 2 (GK2), Delhi NCR",1,6154639790
1725603240,250,704,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6156498310
1725603600,250,710,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6154169545
1725604980,250,733,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",6,6155785935
1725605280,250,738,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",4,6153715258
1725605340,250,739,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6155245038
1725605460,250,741,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6138486370
1725606120,250,752,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6154836423
1725606120,250,752,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",4,6151237410
1725606480,250,758,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6148828600
1725606540,250,759,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6154348233
1725606720,250,762,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6153009554
1725606840,250,764,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6155888113
1725606840,250,764,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6156707518
1725607080,250,768,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6155761099
1725607680,250,778,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6147347436
1725608340,250,789,3,"Aura Pizzas, Sector 4, Delhi NCR",2,6156208665
1725608460,250,791,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6153073028
1725608760,250,796,0,"Aura Pizzas, DLF Phase 1, Delhi NCR",2,6155808461
1725608940,250,799,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6156712011
1725608940,250,799,2,"Aura Pizzas, Sector 135, Delhi NCR",2,6156526887
1725609600,250,810,1,"Aura Pizzas, Greater Kailash 2 (GK2), Delhi NCR",2,6152715511
1725609660,250,811,18,"Swaad, DLF Phase 1, Delhi NCR",1,6144967319
1725609960,250,816,3,"Aura Pizzas, Sector 4, Delhi NCR",4,6151841178
